GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
2021511387,Connect4,3,GAME_OVER,7,0,2,556,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1677040338,Connect4,6,GAME_OVER,13,0,2,557,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1955989905,Connect4,4,GAME_OVER,10,1,2,558,osla,1.0,-1.0,Random,1,osla,1,2,2,Random,Random,osla,1
-1876231119,Connect4,6,GAME_OVER,14,1,2,559,osla,1.0,-1.0,Random,1,osla,1,2,2,Random,Random,osla,1
-1294795098,Connect4,7,GAME_OVER,15,0,2,560,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
127372284,Connect4,9,GAME_OVER,19,0,2,561,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-991207967,Connect4,9,GAME_OVER,19,0,2,562,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1049258221,Connect4,10,GAME_OVER,21,0,2,563,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-2039767727,Connect4,11,GAME_OVER,23,0,2,564,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1908179359,Connect4,11,GAME_OVER,24,1,2,565,osla,1.0,-1.0,Random,1,osla,1,2,2,Random,Random,osla,1
1115136563,Connect4,10,GAME_OVER,21,0,2,566,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1493045323,Connect4,3,GAME_OVER,7,0,2,567,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-394703714,Connect4,4,GAME_OVER,9,0,2,568,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-432712488,Connect4,8,GAME_OVER,17,0,2,569,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
491282519,Connect4,9,GAME_OVER,19,0,2,570,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-884033504,Connect4,7,GAME_OVER,15,0,2,571,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
991772015,Connect4,3,GAME_OVER,7,0,2,572,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-835279488,Connect4,8,GAME_OVER,17,0,2,573,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
288423849,Connect4,5,GAME_OVER,11,0,2,574,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
306462715,Connect4,6,GAME_OVER,13,0,2,575,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1595934290,Connect4,5,GAME_OVER,11,0,2,576,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
372545689,Connect4,4,GAME_OVER,9,0,2,577,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1791317608,Connect4,9,GAME_OVER,19,0,2,578,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
594493312,Connect4,8,GAME_OVER,17,0,2,579,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1375946348,Connect4,7,GAME_OVER,15,0,2,580,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1004766817,Connect4,11,GAME_OVER,23,0,2,581,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
714044006,Connect4,9,GAME_OVER,19,0,2,582,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1418075335,Connect4,3,GAME_OVER,7,0,2,583,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1141736524,Connect4,6,GAME_OVER,13,0,2,584,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
443981092,Connect4,4,GAME_OVER,9,0,2,585,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-68629972,Connect4,3,GAME_OVER,7,0,2,586,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1822990971,Connect4,4,GAME_OVER,9,0,2,587,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
268448290,Connect4,5,GAME_OVER,11,0,2,588,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
