GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
658393718,DotsAndBoxes,0,GAME_OVER,82,47,2,705,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
2097534744,DotsAndBoxes,0,GAME_OVER,82,49,2,706,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1891851982,DotsAndBoxes,0,GAME_OVER,82,47,2,707,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-331426663,DotsAndBoxes,0,GAME_OVER,82,47,2,708,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1919103941,DotsAndBoxes,0,GAME_OVER,82,48,2,709,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-232742384,DotsAndBoxes,0,GAME_OVER,82,48,2,710,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-236564248,DotsAndBoxes,0,GAME_OVER,82,47,2,711,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1446486608,DotsAndBoxes,0,GAME_OVER,82,47,2,712,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-708727847,DotsAndBoxes,0,GAME_OVER,82,47,2,713,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
126679867,DotsAndBoxes,0,GAME_OVER,82,47,2,714,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
12187170,DotsAndBoxes,0,GAME_OVER,82,49,2,715,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-918417469,DotsAndBoxes,0,GAME_OVER,82,47,2,716,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-2014151930,DotsAndBoxes,0,GAME_OVER,82,48,2,717,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
127226354,DotsAndBoxes,0,GAME_OVER,82,47,2,718,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1842839491,DotsAndBoxes,0,GAME_OVER,82,47,2,719,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1475141105,DotsAndBoxes,0,GAME_OVER,82,48,2,720,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1853943462,DotsAndBoxes,0,GAME_OVER,82,47,2,721,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-914735830,DotsAndBoxes,0,GAME_OVER,82,48,2,722,osla,3.0,32.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1291471089,DotsAndBoxes,0,GAME_OVER,82,47,2,723,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
10545401,DotsAndBoxes,0,GAME_OVER,82,47,2,724,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
141548111,DotsAndBoxes,0,GAME_OVER,82,47,2,725,osla,3.0,32.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1058584205,DotsAndBoxes,0,GAME_OVER,82,47,2,726,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
211927356,DotsAndBoxes,0,GAME_OVER,82,48,2,727,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1029778978,DotsAndBoxes,0,GAME_OVER,82,47,2,728,osla,12.0,23.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1116669881,DotsAndBoxes,0,GAME_OVER,82,47,2,729,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1930847207,DotsAndBoxes,0,GAME_OVER,82,48,2,730,osla,3.0,32.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1204042696,DotsAndBoxes,0,GAME_OVER,82,47,2,731,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1854341258,DotsAndBoxes,0,GAME_OVER,82,49,2,732,osla,13.0,22.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
760044856,DotsAndBoxes,0,GAME_OVER,82,47,2,733,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-230780221,DotsAndBoxes,0,GAME_OVER,82,49,2,734,osla,3.0,32.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1500989715,DotsAndBoxes,0,GAME_OVER,82,47,2,735,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
751911445,DotsAndBoxes,0,GAME_OVER,82,47,2,736,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-944442593,DotsAndBoxes,0,GAME_OVER,82,47,2,737,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-935277995,DotsAndBoxes,0,GAME_OVER,82,47,2,738,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
247835695,DotsAndBoxes,0,GAME_OVER,82,47,2,739,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1624668346,DotsAndBoxes,0,GAME_OVER,82,48,2,740,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1838559114,DotsAndBoxes,0,GAME_OVER,82,48,2,741,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
262936474,DotsAndBoxes,0,GAME_OVER,82,48,2,742,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-2019278420,DotsAndBoxes,0,GAME_OVER,82,49,2,743,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1661237415,DotsAndBoxes,0,GAME_OVER,82,47,2,744,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
830372098,DotsAndBoxes,0,GAME_OVER,82,48,2,745,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1794082882,DotsAndBoxes,0,GAME_OVER,82,49,2,746,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-2136969544,DotsAndBoxes,0,GAME_OVER,82,48,2,747,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1613804798,DotsAndBoxes,0,GAME_OVER,82,47,2,748,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1066856389,DotsAndBoxes,0,GAME_OVER,82,49,2,749,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-673053507,DotsAndBoxes,0,GAME_OVER,82,47,2,750,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1416735319,DotsAndBoxes,0,GAME_OVER,82,47,2,751,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
229958578,DotsAndBoxes,0,GAME_OVER,82,47,2,752,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1054379448,DotsAndBoxes,0,GAME_OVER,82,47,2,753,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1330628683,DotsAndBoxes,0,GAME_OVER,82,48,2,754,osla,3.0,32.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1874519790,DotsAndBoxes,0,GAME_OVER,82,47,2,755,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1058919192,DotsAndBoxes,0,GAME_OVER,82,47,2,756,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
122540443,DotsAndBoxes,0,GAME_OVER,82,47,2,757,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-268805896,DotsAndBoxes,0,GAME_OVER,82,47,2,758,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-16047770,DotsAndBoxes,0,GAME_OVER,82,48,2,759,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1234770198,DotsAndBoxes,0,GAME_OVER,82,47,2,760,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1276679810,DotsAndBoxes,0,GAME_OVER,82,47,2,761,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1886083697,DotsAndBoxes,0,GAME_OVER,82,47,2,762,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1885242351,DotsAndBoxes,0,GAME_OVER,82,47,2,763,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-633500444,DotsAndBoxes,0,GAME_OVER,82,48,2,764,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-187920269,DotsAndBoxes,0,GAME_OVER,82,51,2,765,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1623485761,DotsAndBoxes,0,GAME_OVER,82,47,2,766,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1504609340,DotsAndBoxes,0,GAME_OVER,82,47,2,767,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1027072784,DotsAndBoxes,0,GAME_OVER,82,48,2,768,osla,2.0,33.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
543626116,DotsAndBoxes,0,GAME_OVER,82,47,2,769,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1660374781,DotsAndBoxes,0,GAME_OVER,82,47,2,770,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1313988885,DotsAndBoxes,0,GAME_OVER,82,47,2,771,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
883361864,DotsAndBoxes,0,GAME_OVER,82,47,2,772,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
284570087,DotsAndBoxes,0,GAME_OVER,82,47,2,773,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
111378600,DotsAndBoxes,0,GAME_OVER,82,49,2,774,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
290051286,DotsAndBoxes,0,GAME_OVER,82,49,2,775,osla,2.0,33.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
455045369,DotsAndBoxes,0,GAME_OVER,82,47,2,776,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
292736111,DotsAndBoxes,0,GAME_OVER,82,47,2,777,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-727076243,DotsAndBoxes,0,GAME_OVER,82,47,2,778,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
580495784,DotsAndBoxes,0,GAME_OVER,82,47,2,779,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
11224105,DotsAndBoxes,0,GAME_OVER,82,47,2,780,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1514313798,DotsAndBoxes,0,GAME_OVER,82,48,2,781,osla,2.0,33.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
600547820,DotsAndBoxes,0,GAME_OVER,82,47,2,782,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1507588019,DotsAndBoxes,0,GAME_OVER,82,47,2,783,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-413727558,DotsAndBoxes,0,GAME_OVER,82,48,2,784,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1004488921,DotsAndBoxes,0,GAME_OVER,82,49,2,785,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-185510757,DotsAndBoxes,0,GAME_OVER,82,47,2,786,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1193880833,DotsAndBoxes,0,GAME_OVER,82,47,2,787,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1358361873,DotsAndBoxes,0,GAME_OVER,82,47,2,788,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1636702957,DotsAndBoxes,0,GAME_OVER,82,47,2,789,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
2059998954,DotsAndBoxes,0,GAME_OVER,82,48,2,790,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-2114075224,DotsAndBoxes,0,GAME_OVER,82,47,2,791,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-208104913,DotsAndBoxes,0,GAME_OVER,82,49,2,792,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-256787508,DotsAndBoxes,0,GAME_OVER,82,48,2,793,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
289786280,DotsAndBoxes,0,GAME_OVER,82,48,2,794,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1816586398,DotsAndBoxes,0,GAME_OVER,82,47,2,795,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-736010487,DotsAndBoxes,0,GAME_OVER,82,47,2,796,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1319523453,DotsAndBoxes,0,GAME_OVER,82,49,2,797,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1424630181,DotsAndBoxes,0,GAME_OVER,82,47,2,798,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1627701852,DotsAndBoxes,0,GAME_OVER,82,47,2,799,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1629666952,DotsAndBoxes,0,GAME_OVER,82,47,2,800,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
343781707,DotsAndBoxes,0,GAME_OVER,82,49,2,801,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-946487913,DotsAndBoxes,0,GAME_OVER,82,47,2,802,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
2097273678,DotsAndBoxes,0,GAME_OVER,82,47,2,803,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-241371289,DotsAndBoxes,0,GAME_OVER,82,49,2,804,osla,13.0,22.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1137315069,DotsAndBoxes,0,GAME_OVER,82,47,2,805,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1670171071,DotsAndBoxes,0,GAME_OVER,82,47,2,806,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-111795509,DotsAndBoxes,0,GAME_OVER,82,47,2,807,osla,2.0,33.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
143537014,DotsAndBoxes,0,GAME_OVER,82,49,2,808,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1639168202,DotsAndBoxes,0,GAME_OVER,82,49,2,809,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
485788881,DotsAndBoxes,0,GAME_OVER,82,47,2,810,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1392189990,DotsAndBoxes,0,GAME_OVER,82,47,2,811,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1147876354,DotsAndBoxes,0,GAME_OVER,82,47,2,812,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1540879951,DotsAndBoxes,0,GAME_OVER,82,47,2,813,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
2143132553,DotsAndBoxes,0,GAME_OVER,82,49,2,814,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1722033092,DotsAndBoxes,0,GAME_OVER,82,47,2,815,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1515804242,DotsAndBoxes,0,GAME_OVER,82,47,2,816,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-181739599,DotsAndBoxes,0,GAME_OVER,82,48,2,817,osla,1.0,34.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-969773918,DotsAndBoxes,0,GAME_OVER,82,50,2,818,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-164055761,DotsAndBoxes,0,GAME_OVER,82,47,2,819,osla,2.0,33.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
9417288,DotsAndBoxes,0,GAME_OVER,82,48,2,820,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-238213410,DotsAndBoxes,0,GAME_OVER,82,48,2,821,osla,4.0,31.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
811178860,DotsAndBoxes,0,GAME_OVER,82,47,2,822,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1391480725,DotsAndBoxes,0,GAME_OVER,82,47,2,823,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1289991689,DotsAndBoxes,0,GAME_OVER,82,49,2,824,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
57605084,DotsAndBoxes,0,GAME_OVER,82,47,2,825,osla,8.0,27.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1596007353,DotsAndBoxes,0,GAME_OVER,82,48,2,826,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1349601525,DotsAndBoxes,0,GAME_OVER,82,47,2,827,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
870779329,DotsAndBoxes,0,GAME_OVER,82,48,2,828,osla,2.0,33.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
924245394,DotsAndBoxes,0,GAME_OVER,82,48,2,829,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1159086972,DotsAndBoxes,0,GAME_OVER,82,49,2,830,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
